experiment_name,config_hash,seed,fold_idx,news_encoder,news_aggregation,fusion_strategy,head_architecture,targets,graph_source,lookback,price_encoder,mcc,accuracy,f1,r2,rmse,sharpe_ratio,vol_rmse,vol_r2,n_train,n_val,n_test,n_params,epochs_trained,best_val_metric,elapsed_seconds,platform_version,git_sha,quantile_coverage_80,quantile_interval_width
v3_m8_A5,c781bb016d1b5854570519735970c0cc3c0086edf74dff179d2c8fb1813d7dd1,456,1,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.03498388183008347,0.47223632118566644,0.1450419338924519,-0.241852925632001,0.025455480994597053,-0.829163990798014,0.014854618266164665,-0.062491224211000285,30436,9112,9851,247793,42,0.009025416857204413,2105.2384979724884,,,0.8581869860927824,2.596354920031864
v3_m8_A3,40a1855607b9e7677ca8c4640675b7f3a145ff85c2f126df076ecdb140f0448c,456,1,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,-0.004742710223919307,0.5299450284501881,0.6673037542662115,-0.008332239992937307,0.022687846794378488,1.0482142170382975,0.013744951954877061,0.06692683406611966,31921,9973,10369,233057,58,0.008581209738729403,2823.798095226288,,,0.6710386729674993,1.7097234201641898
v3_m8_A7,791df9e41797cf903412715326eb8d8aec09adf532a67c7302f8051691ff7530,456,1,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.021761271298615957,0.4591412039386864,0.017336776097381042,-0.24993546375611908,0.025538184512164504,-1.3034396973710947,0.01659540446476186,-0.32610539873935784,30436,9112,9851,195021,34,0.008891329900454608,1244.5716683864594,,,0.8618414374175211,2.75403478179503
v3_m8_A9,93db3b64ff351e283fa4da7d63a4f4cd2a1d3525ea7e6490e96f866a9bd16228,456,1,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,0.036830518765114305,0.5417724088924982,0.6637365911799761,-0.024190460903834365,0.02311727229761367,1.1848933450956445,0.015521290245074008,-0.16000003002454077,30436,9112,9851,250737,35,0.008822584014144317,1750.6311721801758,,,0.7948431631306466,2.4638903144907607
v3_m8_A8,7443b25ed5e953c91eb5be84a2e77386f66b2902eba3a458d68e954f181f5976,456,1,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,0.012726108922779783,0.5428890467972795,0.6980486823576744,-0.02454482484088727,0.023121271172564534,1.3843155233283237,0.013778250896763985,0.0859066747790429,30436,9112,9851,228833,58,0.00881481879272521,2569.0741260051727,,,0.7269312760125876,1.8898280677931238
v3_m8_A6,197cc67b612ade7d2c7e164148b5662c60ac46a7c0efcff26b8f3ae4dbec06a2,456,1,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.022357511401955122,0.5391330829357426,0.6724386724386724,-0.014640499235265336,0.02300924253120343,1.2454183879509881,0.013783812112158985,0.08516862815573722,30436,9112,9851,225889,97,0.008647352969416761,4272.913514852524,,,0.7144452339863974,1.9393442658801778
v3_m8_A3,8711542d395985ad344fe415a813e8b18f83dcee23d32afda7cc59836ef217c7,42,2,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.0012943008151084052,0.5008013575940417,0.5107641134620716,-0.04776157231743405,0.02428102092017601,0.011122397972367963,0.01651841947046369,-0.20115335838249493,40707,11556,10607,233057,39,0.006303727086981602,2363.791095972061,,,0.8812105213538229,2.783817826467032
v3_m8_A1,5f24c0afb9a8d071655d99f4c8673c243fd84b7b4830acf62a9379d95791a76a,42,2,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.043328698800585784,0.5259734137833506,0.6099301784328938,-0.237463589159145,0.026387723493490806,0.42901483744537294,0.01440640220868178,0.08636537496043806,40707,11556,10607,277701,68,0.006179707559334471,5068.905862092972,,,0.7423399641746017,2.0785899132676544
v3_m8_A4,ff48f80fa9bbe056d355a45d28b0ce1d669c0f6e5e9ed82b3a2b8dfd6c73ecdc,42,2,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.025552595523832117,0.5180879847680129,0.6233257617294589,-0.07731643706757185,0.024506860193632567,0.3248078556142961,0.01470951479663941,0.037142918514835865,38427,10972,9979,225185,68,0.006292289534103766,3761.186017036438,,,0.776630924942379,2.2640971128724603
v3_m8_A2,fa281f4900fe88e0ac1185f89163393b061314cf99812206161a1c62b52726f8,42,2,qwen3_embedding,arithmetic_mean,tft,quantile,"return,direction,volatility",none,60,tft,0.014365986999971605,0.5156029037428114,0.6414014517029591,-0.12059866361099236,0.02511081220538037,0.347626787178248,0.014364020114120905,0.0917330984059126,40707,11556,10607,254961,68,0.006245153248181948,4571.689849853516,,,0.7495050438389743,2.0816105319597775
v3_m8_A5,9439a4a4b8a52b89936f13a7df411fbbe4912730233bff7394a734612b8c699b,42,2,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.014518393329397472,0.5154825132778835,0.6662525022433906,-0.07741489458367434,0.024507980026846087,-0.013289835867908828,0.014403066682660812,0.0768440426345971,38427,10972,9979,247793,43,0.006112348193463517,2674.670116186142,,,0.81561278685239,2.2666242854739522
v3_m8_A7,c48fcc89a1d876d0fd5de709d84e9d7281be28a856cf9d2f5b468becc62a5d43,42,2,none,none,tft,quantile,"return,direction,volatility",none,60,tft,0.018017746361040723,0.516284196813308,0.6682702219778709,-0.06766307484067235,0.024396815486126204,-0.10499078253644538,0.014036940780548408,0.12318076329747518,38427,10972,9979,195021,77,0.0061412497216282525,3489.857325077057,,,0.7641046197013729,2.0316757531912337
v3_m8_A9,a9b6b7acaefb280b5164c2706039247c345d50808643f49547fe98200aaf7a8a,42,2,none,none,tft,quantile,"return,direction,volatility",static_gics,60,tft,-0.006102469383057517,0.5035574706884457,0.6005482986615063,-0.07243296193737425,0.024451252308968646,0.09722900843135045,0.014476853558350152,0.06736116284829285,38427,10972,9979,250737,47,0.006467940127825914,2926.8379180431366,,,0.747870528109029,2.242089043818016
